S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82
14.634362,12.883375,10.159678,8.323022,7.4283295,14.539808,14.784717,20.375149,14.727902,12.094322,14.5008335,12.214206,14.7227545,14.898438,14.684358,8.545419,10.52569,4.8454337,5.2752304,14.57073,14.746391,14.742389,14.078422,10.632059,5.021364,13.570827,14.5285225,14.76321,14.75344,10.463,7.544901,11.346747,11.200024,15.720033,16.41407,16.199669,13.99648,8.007104,12.724009,12.36075,13.05831,12.916468,12.876805,11.405514,8.422694,11.342459,11.788484,14.389445,14.7287655,14.688439,12.066412,5.180167,5.7731595,5.876279,18.1939,18.281794,18.280312,13.926797,8.415693,10.158548,11.892777,12.185968,22.98464,22.586893,8.861992,10.595655,5.2741885,7.2972717,8.9196,16.255213,16.255056,8.635366,8.617549,8.4979515,5.337471,10.143736,12.876541,12.829158,9.979497,10.437407,8.870076,10.359936,11.636405
12.605114,10.835975,9.829519,9.634953,8.81189,8.534358,10.027939,10.163051,10.082555,10.493679,11.839279,11.292857,11.505162,13.087482,12.200729,10.688618,10.448257,10.938192,10.2299385,10.340013,11.705499,10.891558,10.51501,10.38787,10.199656,10.180256,10.330396,11.551721,11.707061,11.553637,10.741869,11.664547,9.279692,9.447952,10.290091,10.815867,10.471553,10.441565,9.704102,7.8658843,10.063485,9.868379,10.246567,10.247468,8.736121,10.037073,9.957358,10.670237,11.369988,12.632655,12.60163,9.885259,9.879662,9.706469,9.807551,12.171085,13.566742,12.988362,13.468462,13.467787,13.548485,12.746867,11.113409,12.039523,11.295583,11.909582,12.263325,11.79138,12.37078,12.761557,12.851816,9.796008,12.553471,11.110482,11.050748,12.882771,12.020988,12.290546,11.608807,10.111556,11.915239,10.554225,11.890693
49.392982,48.969017,31.727072,30.505426,34.804974,45.66976,52.320568,56.22717,35.065693,45.01882,43.795147,44.658573,47.778698,50.550285,54.877193,33.800346,46.537582,45.56388,20.269756,45.4979,51.58846,57.24949,36.9844,45.37186,43.47518,25.755533,45.068752,56.195747,59.080555,42.567013,43.874317,44.20062,19.832926,36.016006,49.276352,34.92912,42.606155,42.73958,34.737854,16.357681,13.535535,52.512924,56.726974,46.720905,44.449078,25.587086,28.94704,43.629715,47.76034,54.158955,35.460407,39.699577,32.725937,38.88902,47.53508,51.308,53.517345,50.54014,43.77493,41.498344,43.593594,52.371426,55.30594,50.24036,32.133606,44.671185,34.323494,30.40041,50.643772,58.35477,58.457504,38.12456,43.895134,40.09746,26.576818,33.587093,49.166912,50.2482,34.4431,42.45523,35.5766,36.259445,45.238724
32.981243,23.50164,19.933744,18.387558,20.879702,14.638889,36.350212,33.478653,27.536852,26.339266,25.169077,28.38578,28.615639,40.170223,33.001022,16.343561,14.7482,20.18091,25.938911,22.077114,34.297585,37.637344,14.523867,12.582444,15.972263,21.113228,18.433533,31.38211,36.47756,20.49117,13.435078,20.47061,23.06836,20.575855,37.778538,31.94316,23.522507,16.504923,17.913334,23.399708,27.311491,29.973555,32.642025,14.762472,13.508026,20.955048,22.094976,17.902552,30.882305,29.321665,22.277206,20.595778,24.206913,21.63671,24.973234,34.782433,36.593555,23.985111,21.174711,27.40026,23.070555,29.656542,36.035374,39.267403,19.311779,23.72096,14.881927,25.611217,26.255955,33.89566,32.067265,15.555566,15.357618,21.608213,23.404335,25.652527,27.883018,29.27049,21.42451,22.385935,20.741953,24.070194,26.809404
50.301636,40.38229,18.174263,13.672072,13.212388,35.21038,50.458786,50.604782,46.46021,25.883884,17.679188,26.274311,36.75595,52.157925,54.082832,18.53429,23.97395,16.070984,15.857065,40.271214,51.94656,51.830597,19.965744,20.049816,13.362323,11.952884,29.061789,51.09616,52.617706,20.83685,23.587109,15.588363,11.766885,32.194576,50.728546,51.925182,22.255192,19.48812,16.30661,11.860234,23.233408,50.575436,51.374176,28.561827,17.055746,10.826209,11.041461,28.625795,50.304356,48.14062,38.364044,16.2947,8.359738,20.837622,39.542637,50.797863,52.28281,43.791267,23.020275,12.630338,31.294611,40.356728,53.550156,52.961575,27.688717,27.531929,17.825275,17.525854,41.373466,51.219227,50.92809,20.696041,17.990341,12.247075,11.969195,36.116898,46.41657,45.96535,27.334782,27.073008,19.9761,23.824068,32.787033
21.60033,21.484184,21.106073,17.341095,18.264954,18.295752,19.222992,19.290825,19.197905,19.17818,21.497911,21.072544,21.11008,21.352028,21.291622,21.09487,21.563257,19.483534,21.173609,21.249718,21.274393,21.287624,21.108185,16.619682,15.710227,20.517834,15.8403015,14.78077,14.851757,21.085716,21.183708,21.054295,17.031187,20.37876,20.396223,20.359602,20.351942,21.113068,16.698092,16.540249,20.826693,21.230688,21.244194,17.16727,21.175749,25.794754,17.394245,17.817404,17.619776,17.409811,17.717554,18.062014,21.143969,20.906328,19.330685,19.137033,19.21599,20.878368,21.024231,18.228941,17.300783,19.232508,21.714855,21.677538,21.231878,17.544693,21.209776,21.054977,20.368744,21.232796,21.20781,21.098997,21.113058,21.115871,16.696386,17.143574,21.183342,21.216982,20.93192,20.916336,18.010893,20.712675,21.219353
22.364704,22.23407,21.408915,22.283981,18.865303,23.786264,24.269901,24.015932,23.9484,23.857222,22.084894,19.459623,21.54483,21.892002,21.804148,21.833221,17.724165,18.769768,20.577818,22.84186,22.642004,22.794632,22.43351,22.42982,19.24901,21.381329,20.14712,19.90715,20.102709,19.943409,16.09151,20.186747,19.751827,23.938307,24.226175,24.231827,23.72473,17.07647,17.957987,17.766026,24.987112,25.055426,25.042334,25.313812,19.05805,20.62206,18.65417,21.643145,21.461136,21.389418,21.563942,17.262877,20.880127,21.446968,21.302689,21.474384,21.351631,21.400784,20.991629,17.648214,19.93363,21.396242,21.93453,21.892181,23.79345,22.174807,21.599041,18.206144,21.564766,22.597794,22.589542,21.644215,15.516439,21.490643,18.878399,25.948078,24.79263,24.906826,23.187366,23.18179,23.05104,22.160965,22.868067
17.16781,17.171377,17.056114,17.083263,17.099628,17.105143,17.100996,17.021887,12.5142,17.101767,17.16991,17.09102,17.197496,17.390245,17.298094,12.947387,16.358257,16.326908,16.385971,16.296246,16.38634,16.32542,16.327805,15.702654,16.364796,13.39308,17.161242,17.31117,17.283554,17.094799,17.166384,19.246788,18.077644,22.603529,22.752872,22.507814,21.977818,12.691117,14.888364,14.81317,15.0549135,14.852041,14.800787,14.721573,14.659326,17.518515,21.944056,22.607834,23.005829,22.997997,22.8941,16.972378,17.67168,22.477213,12.547519,12.364492,12.312603,5.111636,12.318718,12.285465,12.267006,12.370834,12.862594,12.920571,13.311309,12.780869,12.8072815,17.13154,17.318653,17.249115,17.21856,17.137617,15.67526,17.09123,16.972324,21.556791,19.325962,19.271976,18.265423,17.008018,13.924498,14.648011,14.85139
76.44575,72.30738,33.346127,27.770285,19.734766,46.17718,77.81066,76.037796,76.50668,39.162098,46.90539,45.808994,65.11842,79.333664,79.22283,33.10854,55.03371,46.125423,63.75999,72.799416,78.40492,74.41775,52.14804,52.506794,26.66459,54.397522,70.728355,74.89057,78.150154,46.836067,29.392805,25.98063,44.318333,70.05859,76.35409,74.93055,56.642136,45.56109,23.789276,58.228043,72.84498,77.64739,75.36969,56.56158,38.122295,18.711435,56.432312,68.36669,77.16219,76.24131,68.21243,41.306126,18.514997,19.571924,60.19141,76.49593,76.064644,73.16613,47.553158,30.218096,44.799496,68.88799,78.17711,76.48364,51.693676,67.33548,28.093134,68.81376,73.53816,78.67772,75.568535,53.76379,36.27981,23.33511,67.73368,69.37152,69.89236,65.52248,58.162052,53.258183,37.464043,61.93166,68.43951
68.651794,61.373035,36.549793,46.815384,52.76677,64.37662,69.611404,69.59148,65.68994,45.51811,60.652367,60.763966,65.461426,70.56498,69.01219,40.785824,52.889957,58.305717,53.9411,67.63435,71.21118,67.87219,47.21817,37.656845,54.771187,49.460407,63.91986,70.69737,69.13028,33.068665,25.946815,24.972116,43.833904,66.671165,72.70514,66.85814,41.136723,51.015087,33.302063,39.91963,69.2686,69.87183,67.03535,34.966805,44.330315,45.301098,47.29093,64.23897,69.00102,68.83332,46.99666,26.706038,39.58262,61.69111,68.56733,66.03111,70.65314,62.10887,54.95598,55.480267,64.52967,68.23992,68.515976,69.05182,34.279655,58.73521,48.518604,36.58873,68.98182,70.14046,70.15913,37.254185,42.320934,43.664955,47.75761,66.02723,67.3268,66.467255,43.43097,41.294388,48.451805,52.36158,61.162548
18.928106,18.863426,11.263117,10.796667,15.390127,17.876993,20.077684,19.814016,15.777449,16.460556,11.78665,10.737299,29.758018,36.15475,35.134075,10.310064,15.945693,11.875583,10.745911,16.567902,16.42959,16.73413,9.514469,10.220347,10.06016,10.643779,10.320079,10.595318,10.842606,9.288524,10.229025,10.326401,10.17153,12.75878,12.868573,13.009272,9.908182,10.509477,8.780009,9.336186,11.847414,11.770502,11.348395,11.315547,8.853135,5.0405664,9.171274,26.570301,12.919862,12.815668,9.472727,10.024645,10.578962,11.022013,10.562402,11.035477,10.699368,10.498621,10.390352,8.416803,8.503827,30.218294,35.51529,33.95254,10.425148,9.931437,10.533021,13.611991,30.308195,34.38104,33.58744,13.680359,13.281011,13.405107,13.776912,19.856228,15.788391,15.83816,14.543197,14.095333,13.14291,14.036657,15.38398
23.701828,16.960238,12.494329,13.280857,14.786179,18.68825,25.608326,22.72292,17.660526,13.522606,16.35035,17.603006,18.03403,22.757597,22.5397,15.421426,14.146207,13.291318,12.68425,19.959341,22.424059,26.284735,13.271753,12.798758,12.170508,13.937465,20.110865,22.025177,22.00459,17.093266,14.202223,14.022908,13.425129,17.924503,22.76244,25.999592,18.74063,13.620853,14.773952,13.866244,18.04785,26.090387,22.07489,12.935722,14.097298,12.292764,12.781325,19.313433,25.238472,25.959349,17.503063,13.111092,12.846702,15.602748,20.00687,22.008005,20.148647,17.92091,15.763343,15.030947,20.40605,22.013622,26.685242,24.134052,14.053631,16.394207,13.781985,15.665549,19.846823,21.104458,23.654415,14.539066,14.458575,14.766003,14.7342005,18.453012,22.185986,22.342346,16.68091,18.130781,14.538269,18.28575,20.592121
11.751219,11.7836895,8.583123,12.598912,19.675608,21.266645,19.789972,21.353882,20.0541,19.752798,17.967808,18.338902,19.815271,20.14119,19.903267,20.20127,14.07302,18.893639,13.759152,14.011519,13.96447,13.964599,17.077282,13.960441,12.934908,9.378215,12.200164,19.38693,19.063833,18.325956,8.908812,10.038383,15.4906,15.701735,15.775971,15.71329,15.791963,12.860046,17.776014,17.27483,18.20845,18.124506,19.936768,17.933374,15.7780485,12.436458,11.794512,13.6774235,13.609183,13.581618,13.516895,13.540982,13.654764,13.486797,13.383839,21.62864,21.720173,18.144802,17.110592,13.467803,13.311462,18.073612,18.092209,17.972254,14.306748,13.904474,12.169962,15.386952,15.002928,15.014961,14.9413185,16.836884,13.598724,10.7588825,13.55072,12.4194975,13.545624,13.620222,13.194954,13.055166,13.033951,14.41239,15.100145
45.043552,45.02719,45.05096,45.033978,45.020832,45.01189,45.030083,45.037106,45.029835,45.02586,45.025463,45.015316,45.016335,45.041443,45.036587,45.06364,45.03522,45.044186,45.03906,45.031796,45.067986,45.063232,45.085537,45.035385,45.0423,45.02605,45.04463,45.04655,45.046898,45.063313,45.04635,45.04596,45.03925,45.093174,45.040672,45.0695,45.066486,45.046394,45.038265,45.039883,45.065544,45.060535,45.06074,45.06789,45.04533,45.040806,45.02651,45.04177,45.051006,45.04603,45.023,45.022884,45.04034,45.025917,45.030136,45.042503,45.047924,45.023125,45.027084,45.036396,45.009342,45.0397,45.03792,45.034298,45.0564,45.031654,45.05143,45.03379,45.041157,45.044888,45.039852,45.054436,45.03646,45.036037,45.024612,45.07272,45.115696,45.11217,45.06981,45.064064,45.062542,45.046177,45.110874
52.515053,51.012283,47.86182,46.91261,47.689846,49.221508,52.47168,56.395935,52.286648,47.50441,48.673286,50.297466,49.273354,53.29047,51.557312,46.904533,45.705704,48.558727,47.74673,50.120262,54.51012,54.99352,43.98835,46.737125,45.634624,46.776134,48.96126,53.958652,55.74622,46.16906,47.853073,48.791027,47.406303,48.946648,53.679844,54.053783,39.890995,46.448967,45.112408,47.562775,51.24832,54.370995,56.712864,37.151707,48.31356,46.551445,46.812122,46.576763,55.970036,53.24899,46.656506,48.379356,46.49138,47.524902,49.429283,54.290813,56.767735,54.59071,47.220917,50.008423,47.98346,51.885014,59.99985,53.10296,37.15366,48.06148,48.14284,47.36742,50.323174,55.46094,52.43139,44.129436,47.928497,46.53214,47.407368,39.068638,51.56555,51.25966,45.77038,49.477962,41.96078,48.288685,50.565434
29.644892,19.71961,15.536069,15.591617,16.492641,24.898447,31.845108,32.278683,23.327742,17.041357,15.730924,16.006227,27.72635,31.67246,32.878338,15.73605,16.789959,17.82008,18.064503,20.366411,23.251293,22.1533,17.03839,16.737377,15.238682,18.719282,22.224573,24.907341,31.947035,19.955336,16.235106,14.398198,14.241269,24.8472,31.447414,27.390219,20.318571,20.520462,14.684855,15.51445,21.577398,21.2992,25.286953,17.944843,13.176711,13.763287,17.000376,18.132017,23.604107,22.20856,19.984468,15.703948,14.907637,16.591274,22.149065,23.699148,32.4476,28.049837,15.57432,11.831087,16.783726,22.327435,28.004374,32.356724,18.931513,16.904863,15.037523,18.298857,21.059097,28.958687,31.7236,21.30329,14.098363,14.745016,14.860009,22.239872,22.942533,24.449114,21.347923,18.9961,17.320202,18.831598,21.508142
56.87188,55.66686,52.60302,53.427418,56.075706,53.315205,54.564934,56.545372,53.937443,54.736946,53.190956,53.090576,55.15566,54.956844,55.129616,46.727657,51.49317,53.669643,53.678204,52.831562,52.12409,52.7805,51.901005,52.690453,50.036617,54.576077,52.49921,55.91441,57.28406,50.952827,52.55044,54.03237,53.70693,47.586895,54.556927,53.591606,52.53868,51.225357,52.445477,50.60782,55.481613,53.265736,54.04881,51.54294,53.461563,53.69339,49.5162,54.251305,57.09006,57.222107,56.645676,54.227062,51.325348,51.260284,51.98328,55.087112,53.2809,55.231167,53.780396,53.962013,53.619606,54.368813,52.706623,52.335423,48.34345,52.941906,53.01734,50.369793,55.293926,56.066586,55.481678,47.042526,51.51332,53.439476,53.81754,53.737003,53.12183,53.684937,53.222755,52.218025,53.723335,53.04109,51.648636
38.84503,37.346706,37.602085,36.58731,36.43746,28.003908,29.654327,38.788963,34.890915,30.191544,40.2718,38.520134,40.179417,46.532078,46.734627,37.25966,38.37905,36.122593,30.745811,38.711952,37.05051,39.712273,35.29362,37.15532,34.655407,20.89906,41.38445,38.511837,38.151638,36.383057,35.318054,34.741802,24.523096,39.34506,39.549057,39.743073,36.30651,36.353825,34.247124,29.277935,42.3633,38.540264,41.82232,37.424595,38.156162,33.522472,30.356857,39.999294,41.0693,38.597702,39.098644,37.893444,35.19396,37.999012,36.58057,39.572735,40.55817,41.27808,40.080196,36.382507,39.852535,37.80946,45.549023,37.29855,36.012135,38.577778,35.867985,37.377277,39.601513,36.824383,39.251892,34.70995,36.61497,34.176487,34.945347,39.573368,38.13633,39.236614,35.081593,36.845444,34.739902,34.80483,39.71835
31.04849,31.037252,31.048655,31.062214,31.057295,31.043564,31.049189,31.053167,31.047644,31.046965,31.0525,31.050001,31.044365,31.053612,31.049255,31.062368,31.044481,31.042677,31.045946,31.0347,31.052845,31.049212,31.06472,31.050463,31.051922,31.037973,31.037045,31.048132,31.051233,31.051052,31.04971,31.058914,31.04895,31.04116,31.051867,31.050817,31.05092,31.050545,31.055546,31.047165,31.055311,31.058805,31.057365,31.0536,31.041742,31.049854,31.040144,31.033138,31.050463,31.050154,31.022875,31.049896,31.054426,31.047482,31.041021,31.04717,31.057152,31.034794,31.026562,31.034145,31.025833,31.045282,31.05158,31.047243,31.063189,31.042849,31.051332,31.040068,31.036402,31.048819,31.047964,31.055342,31.042395,31.047108,31.037682,31.05764,31.122255,31.119371,31.031353,31.045605,31.021748,31.02617,31.104595
19.079906,17.432604,15.297506,14.593462,13.6627,27.94753,21.923382,30.975035,21.841902,15.643899,14.709982,17.132776,17.795776,19.325434,19.708689,13.60746,16.280426,14.482408,15.303815,19.149572,20.339548,19.075396,15.886997,16.617931,17.281172,10.815646,17.706783,19.327213,19.068842,14.650039,11.30109,12.002663,12.706704,18.32132,21.673382,20.570784,14.772434,14.175213,12.391277,11.63175,18.33446,21.606852,21.8598,12.936056,11.294627,14.07985,17.144264,18.304224,21.642818,22.038183,17.68543,14.456574,16.033918,11.990182,24.270044,25.650738,25.226141,19.84534,13.731098,15.263398,20.29097,18.76982,21.780611,31.07685,18.323198,18.782103,15.30562,13.066837,17.78358,18.57512,19.57952,13.932013,12.03505,9.939571,12.02343,20.78568,22.191004,20.48865,16.664915,15.463292,16.515673,15.269028,18.322954
12.36037,11.658256,12.284624,12.245887,12.038258,12.235103,12.240036,12.274154,12.261677,11.344169,12.284267,12.254643,12.228458,12.499731,12.504131,11.58761,12.461343,12.543918,12.423337,12.484276,12.47907,12.457739,11.616205,12.438868,11.511115,12.524038,12.445084,12.484623,12.497155,12.27759,12.500907,11.510831,12.534379,12.490951,12.522225,12.5319195,12.517924,11.48314,12.413495,15.098637,15.126215,15.031717,15.059139,15.004547,12.184303,12.213324,15.120801,15.020985,15.053577,15.043826,12.712104,12.231429,12.348688,12.2174635,15.118426,15.0705595,15.118729,15.008047,12.243908,15.119997,15.114617,19.386095,19.182276,18.936255,12.726394,19.239788,18.889353,18.822535,19.149591,18.876642,18.894794,12.603364,15.948381,12.373578,17.030533,17.852203,14.269655,14.3199005,13.47181,14.491872,13.306033,14.697249,18.761492
35.41384,38.470592,11.171876,23.938313,28.370916,40.1722,41.98733,42.956734,44.316174,32.963966,39.403427,39.643753,45.04305,45.283867,44.791374,15.783635,20.339825,32.48367,30.139694,37.066654,39.413967,39.13796,14.802285,24.381897,30.364985,17.36526,39.254818,32.96108,42.106388,21.742085,20.484379,26.186665,28.93744,41.170143,45.909073,45.978626,21.60608,12.992463,23.651175,15.652614,39.66554,46.45296,46.61234,15.410291,24.595526,15.310792,32.411125,33.914547,46.9302,43.562977,42.609184,13.784274,14.051742,38.72603,34.94648,42.33976,42.150387,40.97302,28.059927,39.60785,41.306293,43.44524,50.109493,44.974037,17.078074,30.798584,32.41136,39.7339,39.404522,41.7658,41.278828,14.946725,32.337734,24.489445,34.744293,36.414692,39.573288,39.462635,24.022123,29.507421,26.446907,32.904762,37.48294
27.008518,27.008736,27.02364,27.02812,27.017862,27.005121,27.005754,27.003311,27.006086,27.01126,27.013254,27.006922,27.006828,27.029406,27.020739,27.016226,27.01517,27.020506,27.022726,27.021553,27.028599,27.026037,27.015762,27.025248,27.024254,27.011454,27.018576,27.029118,27.026474,27.014944,27.021412,27.01851,27.023903,25.19138,25.160223,25.218166,25.230722,25.190657,27.015001,27.013933,27.03542,27.015463,27.015846,27.612354,27.631418,27.01841,26.143589,26.081488,26.049246,26.051403,26.053093,26.072693,27.017714,27.016886,27.01727,27.011347,27.012705,27.003714,27.005949,27.01674,27.004341,27.01171,27.025654,27.01803,27.029034,27.018047,27.02333,27.015917,27.030825,27.022741,27.018778,27.022705,27.018663,27.026707,27.026226,27.015814,27.014679,27.012337,27.005167,27.001003,27.003256,26.988188,27.025007
34.02528,34.017864,34.02668,34.030106,34.020763,34.016644,34.025375,34.03014,34.015137,34.01846,34.020878,34.018223,34.013542,34.040775,34.032757,34.016968,34.02251,34.026314,34.036354,34.027653,34.033424,34.03953,34.02784,34.03834,34.036327,34.019173,34.028477,34.030056,34.03077,34.028522,34.033188,34.032,34.02506,34.029404,34.02952,34.02844,34.015823,34.031887,34.037956,34.02761,34.040085,34.024845,34.038597,34.02469,34.019505,34.015945,34.01693,34.018654,34.0133,34.030884,34.01453,34.02219,34.024406,34.010456,34.02004,34.02603,34.01911,34.009727,34.000168,34.016624,34.006897,34.019417,34.029755,34.031574,34.030518,34.02678,34.02671,34.01907,34.033173,34.026237,34.026894,34.026714,34.023033,34.02604,34.023224,34.02329,34.05195,34.056538,34.033524,34.020763,34.03229,34.017506,34.060738
10.748731,10.328556,19.59243,21.140078,12.867371,21.396296,21.702349,21.55032,21.736807,21.43554,14.78163,14.73646,14.60187,14.859287,14.858763,15.167546,14.950027,21.140594,14.825847,15.016046,14.802953,14.784057,15.098146,7.6339498,15.61516,16.911818,15.10139,14.974229,14.968787,19.666864,20.100399,20.042177,16.473974,14.928115,14.903784,14.894045,15.0759,11.695786,15.034955,17.359709,9.453427,9.062192,8.990402,9.04916,20.687721,14.731665,11.768117,10.888243,24.953583,24.87308,24.66402,20.018225,8.981627,15.1556425,16.11332,16.131445,16.199743,12.710911,12.573691,14.9884615,15.218678,13.552947,14.021708,14.01176,14.460833,23.18597,17.865978,12.388897,12.302707,12.228538,12.1739855,12.145357,27.88558,17.927845,11.6998415,11.992954,18.078243,18.0063,13.014247,13.010417,11.763035,12.856074,12.463929
13.191349,13.13414,12.308806,14.137414,14.069424,14.026472,14.012643,13.968354,11.1990185,11.208197,11.214359,11.200007,11.183743,11.48318,11.504787,11.527013,15.988253,14.028021,17.534529,17.748262,17.6319,17.635048,13.959301,16.74064,14.371258,15.093607,17.463495,17.679468,17.645897,12.821863,14.101047,14.512561,15.516681,15.743748,15.836538,17.406614,16.922743,16.675303,14.366721,16.321644,16.724487,16.60574,16.683586,16.36553,16.53397,14.237447,11.400272,11.33915,11.242244,11.225835,11.187287,11.196779,11.225786,11.174482,11.18681,11.211754,11.206814,11.131755,11.139767,15.069477,16.007774,16.00311,22.042925,21.670206,17.991789,15.974148,15.800532,18.247492,21.708078,21.535868,21.603064,15.689343,15.80934,16.004976,15.821637,15.197449,14.79819,14.442034,13.477407,14.436,14.476313,14.708689,17.54582
